1897,"Amelia Luggage Tag - Black / Monogrammed",1,"Monogram Font",lowercase,"Monogram Color",gold2_002,"Monogram Text",jfc
1897,"Amelia Luggage Tag - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",MB
1897,"Amelia Luggage Tag - Black / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",CCW
1897,"Amelia Luggage Tag - Black / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",ALW
1897,"Amelia Luggage Tag - Black / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",DLS
1897,"Amelia Luggage Tag - Black / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",WEH
1896,"Bobbi Card Wallet - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",JHN
1896,"Bobbi Card Wallet - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",DGW
1893,"Carrie Medium Suede Clutch - Prailine / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",MNO
1893,"Cosmic Bravo Medium Make-Up Bag - Navy Stripe / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",blind2_004,"Monogram Text",TSA
1893,"Cosmic Bravo Medium Make-Up Bag - Navy Stripe / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",blind2_004,"Monogram Text",BLA
1892,"Isabella Jewelry Case - Sapphire / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",AP
1892,"Isabella Jewelry Case - Sapphire / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",SJP
1892,"Isabella Jewelry Case - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",SCK
1891,"GoGo Keychain - Black / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",KEM
1889,"Origami Pouch - Seafoam / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",gold2_002,"Monogram Text",R
1889,"Origami Pouch - Sangria / Monogrammed",1,"Monogram Font",circle-two,"Monogram Color",gold2_002,"Monogram Text",MB
1889,"Origami Pouch - Pop / Monogrammed",1,"Monogram Font",circle-two,"Monogram Color",gold2_002,"Monogram Text",PK
1888,"Bree Medium Leather Clutch - Storm / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text","S A"
1887,"Bree Medium Leather Clutch - Storm / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",gold2_002,"Monogram Text",B
1886,"GoGo Keychain - Black / Monogrammed",1,"Monogram Font",diamond,"Monogram Color",gold2_002,"Monogram Text",V
1885,"Mila Hobo - Lake Blue / Monogrammed",1,"Monogram Font",mini,"Monogram Color",gold2_002,"Monogram Text",KB
1885,"Mila Hobo - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",MB
1885,"Baylee Short Tote - Navy / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",YBD
1885,"Vivienne Messenger - Black / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",SKJ
1885,"Vivienne Messenger - Black / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",BHB
1884,"Brandy Nylon and Leather Backpack - Black / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",CC
1883,"Dakota Canvas Duffle Bag - Neon Pink / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",blind2_004,"Monogram Text",LBA
1882,"Dakota Canvas Duffle Bag - Neon Pink / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",HBN
1881,"Amelia Luggage Tag - Black / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",gold2_002,"Monogram Text",H
1881,"Tommy Leather Passport Holder - Black / Monogrammed",1,"Monogram Font",lowercase,"Monogram Color",gold2_002,"Monogram Text",kkw
1880,"Origami Pouch - Seafoam / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",gold2_002,"Monogram Text",W
1879,"Amelia Luggage Tag - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text","A B "
1879,"Amelia Luggage Tag - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text","C M "
1879,"Amelia Luggage Tag - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text","C S "
1879,"Amelia Luggage Tag - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text","M D "
1878,"Isabella Jewelry Case - Sapphire / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",ALM
1878,"Isabella Jewelry Case - Mint / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",GAM
1877,"Disco Wallet - Navy / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",AMR
1876,"Baylee Short Tote - Navy / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",TKE
1875,"Cosmic Foxtrot Large Make-Up Bag - Navy Stripe / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",blind2_004,"Monogram Text",KLB
1875,"Cosmic Foxtrot Large Make-Up Bag - Navy Stripe / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",blind2_004,"Monogram Text",KCB
1875,"Charlie Sidekick Toiletry Bag - Navy/Coffee / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",blind2_004,"Monogram Text",WRB
1874,"EMMA MINI LEATHER WALLET - Berry / Monogrammed",1,"Monogram Font",eros,"Monogram Color",gold2_002,"Monogram Text",n
1873,"Mila Hobo - Navy / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",EJ
1872,"Cosmic Bravo Medium Make-Up Bag - Navy / Monogrammed",1,"Monogram Font",diamond,"Monogram Color",blind2_004,"Monogram Text",W
1871,"GoGo Keychain - Pink / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",blind2_004,"Monogram Text",MC
1870,"Mila Hobo - Black / Monogrammed",1,"Monogram Font",lowercase,"Monogram Color",gold2_002,"Monogram Text","Klp "
1869,"Isabella Jewelry Case - Mint / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",KLM
1868,"GoGo Keychain - Black / Monogrammed",1,"Monogram Font",diamond,"Monogram Color",gold2_002,"Monogram Text",M
1868,"Chandler Mouse pad - Ocean / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",JS
1868,"Baylee Short Tote - Lake Blue / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",TBS
1868,"GoGo Keychain - Black / Monogrammed",1,"Monogram Font",diamond,"Monogram Color",gold2_002,"Monogram Text",C
1867,"Zoe Mini Jewelry Case - Black / Monogrammed",1,"Monogram Font",diamond,"Monogram Color",gold2_002,"Monogram Text",S
1867,"Isabella Jewelry Case - Berry / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text","E S"
1865,"Going Places GoGo Keychain - Navy / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text","kk "
1862,"Baylee Short Tote - Camel / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",HMA
1861,"Terra Large TPU Pouch - Navy / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",EMS
1861,"Vivienne Messenger - Black / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",CSS
1861,"Mila Hobo - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",CSS
1859,"Going Places GoGo Keychain - Black / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",blind2_004,"Monogram Text",HPD
1858,"GoGo Keychain - Pink / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",blind2_004,"Monogram Text",ISK
1857,"Isabella Jewelry Case - Berry / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",EMC
1856,"Berry Isabella Jewelry Case - Berry / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",EDA
1855,"Isabella Jewelry Case - Black / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",gold2_002,"Monogram Text",M
1855,"Isabella Jewelry Case - Black / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",gold2_002,"Monogram Text",K
1854,"Annie Leather Clutch - Slate / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",blind2_004,"Monogram Text",MEB
1853,"Megan Make-Up Case - Navy Stripe / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",AG
1853,"Terra Large TPU Pouch - Sailor / Monogrammed",1,"Monogram Font",lowercase,"Monogram Color",gold2_002,"Monogram Text",AKG
1853,"Terra Large TPU Pouch - Candy / Monogrammed",1,"Monogram Font",lowercase,"Monogram Color",gold2_002,"Monogram Text",KAM
1853,"Terra Large TPU Pouch - Candy / Monogrammed",1,"Monogram Font",lowercase,"Monogram Color",gold2_002,"Monogram Text",CLC
1853,"Terra Large TPU Pouch - Sailor / Monogrammed",1,"Monogram Font",lowercase,"Monogram Color",gold2_002,"Monogram Text",khm
1853,"Terra Large TPU Pouch - Panda / Monogrammed",1,"Monogram Font",lowercase,"Monogram Color",gold2_002,"Monogram Text",msf
1851,"Berry Isabella Jewelry Case - Berry / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",LMW
1850,"Baylee Short Tote - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",NMB
1850,"Annie Leather Clutch - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",NMB
1849,"Cosmic Foxtrot Large Make-Up Bag - Dot / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",am
1849,"Lenny Luggage Tag - Natural / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",a
1848,"Annie Leather Clutch - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",DC
1848,"Annie Leather Clutch - Black / Monogrammed",1,"Monogram Font",mini,"Monogram Color",gold2_002,"Monogram Text",AMD
1847,"Isabella Jewelry Case - Black / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",FEM
1846,"Isabella Jewelry Case - Storm / Monogrammed",1,"Monogram Font",circle-three,"Monogram Color",gold2_002,"Monogram Text",CGD
1845,"Bree Medium Leather Clutch - Black / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",MTH
1844,"Vivienne Messenger - Black / Monogrammed",1,"Monogram Font",lowercase,"Monogram Color",gold2_002,"Monogram Text",Chelo
1843,"Berry Isabella Jewelry Case - Berry / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",RCJ
1842,"Hanna Tote - Sapphire / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",CBL
1841,"Isabella Jewelry Case - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text","P W"
1840,"Annie Leather Clutch - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",PW
1838,"Hanna Tote - Navy / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",blind2_004,"Monogram Text",KBA
1837,"Baylee Short Tote - Black / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",DBD
1836,"Mila Hobo - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",NEPW
1836,"Hanna Tote - Navy / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",silver_003,"Monogram Text",CGWB
1835,"Bobbi Card Wallet - Black / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",blind2_004,"Monogram Text",KGL
1835,"Baylee Short Tote - Black / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",blind2_004,"Monogram Text",HMA
1834,"Disco Wallet - Poppy / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",MHC
1834,"Hanna Tote - Navy / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",BLA
1833,"Henry Valet - Sapphire / Monogrammed",1,"Monogram Font",diamond,"Monogram Color",blind2_004,"Monogram Text",T
1833,"Callie Long Tote - Navy / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",EEM
1832,"Isabella Jewelry Case - Storm / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",silver_003,"Monogram Text",FMW
1831,"Hanna Tote - Navy / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",gold2_002,"Monogram Text",B
1830,"Paige Pouch - Sangria / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",JL
1830,"Paige Pouch - Pop / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",JBM
1830,"Paige Pouch - Pop / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",YL
1830,"Paige Pouch - Pop / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",EAA
1830,"Paige Pouch - Pop / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",RKS
1830,"Paige Pouch - Pop / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",LGD
1830,"Paige Pouch - Pop / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",AMD
1830,"Paige Pouch - Pop / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",MVW
1830,"Paige Pouch - Pop / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",ERG
1830,"Paige Pouch - Pop / Monogrammed",2,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",SWH
1830,"Paige Pouch - Pop / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",CAC
1830,"Paige Pouch - Pop / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",TSM
1829,"Cosmic Alpha Small Make-Up Bag - Black / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",BNA
1829,"Avery Jumbo Canvas Tote - Neon Pink / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",BNA
1827,"Hanna Tote - Emerald / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",CAG
1826,"Mila Hobo - Lake Blue / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",jMj
1825,"Henry Valet - Black / Monogrammed",2,"Monogram Font",bookman-large,"Monogram Color",silver_003,"Monogram Text",PBG
1824,"Tommy Leather Passport Holder - Black / Monogrammed",1,"Monogram Font",lowercase,"Monogram Color",gold2_002,"Monogram Text",Ciao!
1823,"Carrie Medium Suede Clutch - Ocean / Monogrammed",1,"Monogram Font",lowercase,"Monogram Color",gold2_002,"Monogram Text",Brittany
1822,"Callie Long Tote - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",LKA
1821,"Vivienne Messenger - Black / Monogrammed",1,"Monogram Font",mini,"Monogram Color",blind2_004,"Monogram Text",HMK
1821,"Baylee Short Tote - Black / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",blind2_004,"Monogram Text",PAS
1821,"Callie Long Tote - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",blind2_004,"Monogram Text",KK
1820,"Isabella Jewelry Case - Berry / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",JCH
1819,"Finn Tote - Neon Pink / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",VGM
1818,"Annie Leather Clutch - Black / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",MCA
1818,"Annie Leather Clutch - Black / Monogrammed",1,"Monogram Font",circle-three,"Monogram Color",gold2_002,"Monogram Text",CBC
1818,"Charlie Sidekick Toiletry Bag - Navy/Coffee / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",blind2_004,"Monogram Text",TMA
1818,"Charlie Sidekick Toiletry Bag - Navy/Coffee / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",blind2_004,"Monogram Text",WJB
1817,"GoGo Keychain - Pink / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",SH
1817,"GoGo Keychain - Navy / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",MT
1817,"GoGo Keychain - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",EK
1817,"GoGo Keychain - Pink / Monogrammed",1,"Monogram Font",mini,"Monogram Color",gold2_002,"Monogram Text",TMN
1817,"GoGo Keychain - Pink / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",BT
1816,"Callie Long Tote - Lake Blue / Monogrammed",1,"Monogram Font",diamond,"Monogram Color",silver_003,"Monogram Text",A
1814,"Mila Hobo - Navy / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",ESM
1814,"Mila Hobo - Black / Monogrammed",1,"Monogram Font",circle-three,"Monogram Color",gold2_002,"Monogram Text","PSB "
1813,"Henry Valet - Apricot / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",silver_003,"Monogram Text",ARK
1813,"Henry Valet - Sapphire / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",silver_003,"Monogram Text",TRJ
1813,"Origami Pouch - Seafoam / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",LLR
1812,"Hanna Tote - Sapphire / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",PRC
1809,"Disco Wallet - Black / Monogrammed",1,"Monogram Font",lowercase,"Monogram Color",gold2_002,"Monogram Text",Amanda
1809,"Disco Wallet - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",DEE
1808,"Callie Long Tote - Black / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",blind2_004,"Monogram Text",TWY
1807,"Disco Wallet - Black / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",SSE
1807,"Disco Wallet - Black / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",MSL
1807,"Hanna Tote - Navy / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",ASL
1805,"Disco Wallet - Navy / Monogrammed",1,"Monogram Font",mini,"Monogram Color",gold2_002,"Monogram Text",MCAM
1804,"Zoe Mini Jewelry Case - Navy Stripe / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",silver_003,"Monogram Text",LH
1803,"Parker Canvas Tote / Embroidery - Grass / Monogrammed",1,"Monogram Font",venti11,"Monogram Color",navy2,"Monogram Text",CWF
1802,"Origami Pouch - Black / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",gold2_002,"Monogram Text",N
1802,"Origami Pouch - Black / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",gold2_002,"Monogram Text",P
1801,"Cosmic Foxtrot Large Make-Up Bag - Navy Stripe / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",blind2_004,"Monogram Text",MTW
1800,"Jack Travel Tie Case - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",blind2_004,"Monogram Text",TS
1799,"Isabella Jewelry Case - Storm / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",ERH
1798,"Sunday Tote - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",CMM
1798,"Sunday Tote - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",ELL
1797,"Parker Nylon Tote / Embroidery - Black / Monogrammed",1,"Monogram Font",mvm1,"Monogram Color",gold2_002,"Monogram Text",TNM
1796,"Megan Make-Up Case - Black / Monogrammed",1,"Monogram Font",eros,"Monogram Color",gold2_002,"Monogram Text",R
1795,"Cosmic Alpha Small Make-Up Bag - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",RKS
1795,"Cosmic Alpha Small Make-Up Bag - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",KG
1794,"Paige Pouch - Sangria / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",silver_003,"Monogram Text",J
1794,"Paige Pouch - Sangria / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",silver_003,"Monogram Text",K
1794,"Paige Pouch - Seafoam / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",silver_003,"Monogram Text",C
1794,"Paige Pouch - Seafoam / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",silver_003,"Monogram Text",P
1793,"GoGo Keychain - Pink / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",NF
1793,"GoGo Keychain - Pink / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",AA
1793,"GoGo Keychain - Pink / Monogrammed",1,"Monogram Font",mini,"Monogram Color",gold2_002,"Monogram Text",ACG
1793,"GoGo Keychain - Navy / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",CB
1793,"GoGo Keychain - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",DG
1793,"GoGo Keychain - Pink / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",HS
1793,"GoGo Keychain - Pink / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",gold2_002,"Monogram Text",KH
1792,"GoGo Keychain - Black / Monogrammed",1,"Monogram Font",stacked,"Monogram Color",blind2_004,"Monogram Text",LS
1792,"GoGo Keychain - Black / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",blind2_004,"Monogram Text",CSM
1791,"EMMA MINI LEATHER WALLET - Navy / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",DBR
1790,"Paula Passport Holder - Navy / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",KCY
1790,"Paula Passport Holder - Navy / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",MHY
1789,"Harry Suede Flex Valet - Midnight / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",silver_003,"Monogram Text",H
1789,"Isabella Jewelry Case - Black / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",SCD
1787,"Avery Jumbo Canvas Tote - Navy / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",GIGI
1785,"Disco Wallet - Navy / Monogrammed",1,"Monogram Font",lowercase,"Monogram Color",gold2_002,"Monogram Text",khg
1784,"Zoe Mini Jewelry Case - Black / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",gold2_002,"Monogram Text",E
1783,"Jesse Nylon Dopp Kit - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",HWC
1783,"Jesse Nylon Dopp Kit - Black / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",HOC
1782,"Brandy Nylon and Leather Backpack - Black / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text","M C B"
1781,"Origami Pouch - Sangria / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",SWR
1779,"Parker Nylon Tote / Embroidery - Navy / Monogrammed",1,"Monogram Font",mvm1,"Monogram Color",gold2_002,"Monogram Text",BEB
1778,"Isabella Jewelry Case - Sapphire / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",ISA
1777,"Disco Wallet - White / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",EHL
1777,"Disco Wallet - Kelly / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",MCL
1776,"Henry Valet - Navy / Monogrammed",1,"Monogram Font",orbit,"Monogram Color",blind2_004,"Monogram Text",D
1775,"Dakota Canvas Duffle Bag - Navy / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",BAM
1774,"Paige Pouch - Black / Monogrammed",1,"Monogram Font",circle-three,"Monogram Color",silver_003,"Monogram Text",CWA
1772,"Isabella Jewelry Case - Berry / Monogrammed",1,"Monogram Font",circle-two,"Monogram Color",gold2_002,"Monogram Text",LD
1771,"Sunday Tote - Union / Monogrammed",1,"Monogram Font",circle-two,"Monogram Color",gold2_002,"Monogram Text",LR
1770,"Isabella Jewelry Case - Storm / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",MCA
1769,"Finn Tote - Navy / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",MAB
1768,"Charlie Sidekick Toiletry Bag - Tan/Coffee / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",blind2_004,"Monogram Text",DMG
1767,"Isabella Jewelry Case - Mint / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",JCL
1764,"Parker Nylon Tote / Embroidery - Black / Monogrammed",1,"Monogram Font",venti11,"Monogram Color",pink1,"Monogram Text",DGD
1763,"Cosmic Alpha Small Make-Up Bag - Black / Monogrammed",1,"Monogram Font",typewriter,"Monogram Color",gold2_002,"Monogram Text",krg
1762,"Cosmic Foxtrot Large Make-Up Bag - Neon Yellow / Monogrammed",1,"Monogram Font",mini,"Monogram Color",blind2_004,"Monogram Text",AJT
1760,"Brandy Nylon and Leather Backpack - Black / Monogrammed",1,"Monogram Font",jumbo,"Monogram Color",gold2_002,"Monogram Text",ML
1759,"Isabella Jewelry Case - Storm / Monogrammed",1,"Monogram Font",bookman-large,"Monogram Color",gold2_002,"Monogram Text",CDF
1758,"Brandy Nylon and Leather Backpack - Black / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",LSA
1758,"Ava Jewelry Case - Black / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",gold2_002,"Monogram Text",DMS
1757,"Isabella Jewelry Case - Storm / Monogrammed",1,"Monogram Font",bookman-small,"Monogram Color",gold2_002,"Monogram Text",WGA
1755,"Delilah Toiletry Roll - Black / Monogrammed",1,"Monogram Font",bookman,"Monogram Color",blind2_004,"Monogram Text",JGK
1754,"Isabella Jewelry Case - Storm / Monogrammed",1,"Monogram Font",circle-two,"Monogram Color",gold2_002,"Monogram Text",OD
